id;lat;lon;localidad_1;localidad_2;localidad_3;localidad_4;rooms;bedrooms;bathrooms;surface_total;surface_covered;price;currency;property_type;l3_zona;l3_comuna;l3_new;l4_new;start_date_year;start_date_month;start_date_day;end_date_year;end_date_month;end_date_day;quarter_start_date;m2_price_gob;lat_final;lon_final
950228;-58.404461;-34.639431;Argentina;Capital Federal;Parque Patricios;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Sur;Comuna 4;other;other;2020;4;23;2020;6;22;2;0.0;-34.639431;-34.639431
986509;-58.399261679;-34.6031400479;Argentina;Capital Federal;Once;sin_info;3.0;2.0;1.0;96.0;70.0;;USD;Departamento;other;other;other;other;2019;8;1;2019;8;14;3;0.0;-34.6031400479;-34.6031400479
346206;-58.45034409;-34.5711174;Argentina;Capital Federal;Belgrano;sin_info;2.0;;2.0;76.0;68.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;7;21;9999;12;31;3;3673.8018179977926;-34.5711174;-34.5711174
516432;-58.43072202;-34.60404262;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;2.0;81.0;70.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;6;13;2020;6;16;2;3175.9177624488034;-34.60404262;-34.60404262
10446;-58.4032498;-34.5888784;Argentina;Capital Federal;Recoleta;sin_info;3.0;;1.0;74.0;68.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;10;3;2019;10;5;4;4028.3176724417417;-34.5888784;-34.5888784
566924;-58.450891;-34.609986;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;52.0;45.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;12;5;2020;6;27;4;3426.100855601055;-34.609986;-34.609986
257053;-58.51817322;-34.63366318;Argentina;Capital Federal;Versalles;sin_info;2.0;;1.0;55.0;52.0;;USD;Departamento;Oeste;Comuna 10;other;other;2019;8;17;2019;11;7;3;0.0;-34.63366318;-34.63366318
695738;-58.406499;-34.628757;Argentina;Capital Federal;Parque Patricios;sin_info;3.0;;2.0;;;;USD;Departamento;Sur;Comuna 4;other;other;2020;5;29;2020;7;7;2;0.0;-34.628757;-34.628757
279072;-58.42644;-34.597769;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;;2.0;;74.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;8;20;2020;2;13;3;3231.277016852641;-34.597769;-34.597769
994230;-58.5047423976;-34.5856023373;Argentina;Capital Federal;Villa Pueyrredón;sin_info;2.0;1.0;1.0;52.0;49.0;;USD;Departamento;other;other;other;other;2020;1;9;2020;2;11;1;2810.1827945884543;-34.5856023373;-34.5856023373
257252;-58.486106;-34.597768;Argentina;Capital Federal;Villa del Parque;sin_info;2.0;1.0;1.0;36.0;325.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;8;17;2020;8;7;3;0.0;-34.597768;-34.597768
389871;-58.4653966;-34.6162545;Argentina;Capital Federal;Flores;sin_info;3.0;;1.0;64.0;60.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;10;29;9999;12;31;4;0.0;-34.6162545;-34.6162545
606679;-58.4067059;-34.6134303;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;37.0;31.0;;USD;Departamento;Este;Comuna 3;other;other;2019;9;14;2019;9;17;3;2861.1885614865614;-34.6134303;-34.6134303
854021;-58.47211;-34.621417;Argentina;Capital Federal;Flores;sin_info;3.0;2.0;2.0;68.0;64.0;;USD;Departamento;Centro;Comuna 7;other;other;2020;1;17;2020;7;5;1;0.0;-34.621417;-34.621417
607310;-58.4222996;-34.5905088;Argentina;Capital Federal;Palermo;Palermo Soho;3.0;2.0;2.0;188.0;110.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;9;14;2019;9;17;3;3902.1896178093994;-34.5905088;-34.5905088
431053;-58.48377991;-34.57935715;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;;2.0;85.0;75.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;10;24;2020;5;21;4;0.0;-34.57935715;-34.57935715
169350;-58.4484792;-34.5964546;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;54.0;54.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;1;19;2020;5;5;1;3153.2079320597763;-34.5964546;-34.5964546
787311;-58.3962676894;-34.5898379367;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;other;other;other;other;2020;3;20;2020;4;3;1;0.0;-34.5898379367;-34.5898379367
202409;-58.52739716;-34.64044952;Argentina;Capital Federal;Liniers;sin_info;3.0;;1.0;70.0;70.0;;USD;Departamento;Oeste;Comuna 9;other;other;2020;7;10;9999;12;31;3;2567.9892503033034;-34.64044952;-34.64044952
660116;-58.4756169;-34.6348593;Argentina;Capital Federal;Floresta;sin_info;3.0;2.0;1.0;51.0;51.0;;USD;PH;Oeste;Comuna 10;other;other;2020;1;24;2020;2;13;1;0.0;-34.6348593;-34.6348593
391360;-58.449672;-34.607911;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;51.0;47.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;1;5;2020;1;8;1;3287.4493983760863;-34.607911;-34.607911
279433;-58.4271276224;-34.5983967435;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;40.0;32.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;20;2019;8;27;3;3123.5529113949997;-34.5983967435;-34.5983967435
339711;-58.4131114;-34.5912178;Argentina;Capital Federal;Palermo;sin_info;2.0;;1.0;;;;USD;Departamento;Norte;Comuna 14;other;other;2019;11;20;2020;6;18;4;3873.022431225748;-34.5912178;-34.5912178
660168;-58.3844252;-34.5928249;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;105.0;105.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;1;24;2020;2;13;1;3967.134060204259;-34.5928249;-34.5928249
464741;-58.4456305;-34.595365;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;68.0;63.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;7;4;2019;7;9;3;3231.277016852641;-34.595365;-34.595365
323861;-58.4344515126;-34.589405519;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;58.0;52.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;4;27;2020;5;8;2;3744.941017688023;-34.589405519;-34.589405519
606259;;;Argentina;Capital Federal;Nuñez;sin_info;2.0;1.0;1.0;50.0;44.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2019;9;14;2019;9;17;3;0.0;-34.5453484;-58.4621491
787177;-58.4324723;-34.5667063;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;61.0;61.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;3;20;2020;4;3;1;3834.6405277128156;-34.5667063;-34.5667063
986160;-58.4681542761;-34.6273449176;Argentina;Capital Federal;Flores;sin_info;3.0;2.0;2.0;65.0;60.0;;USD;PH;Centro;Comuna 7;other;other;2019;8;1;2019;8;14;3;2822.369474862677;-34.6273449176;-34.6273449176
231511;-58.4434425929;-34.5938278987;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;59.0;54.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;10;20;2019;11;6;4;3136.0511595221365;-34.5938278987;-34.5938278987
372490;-58.4835505486;-34.6046700207;Argentina;Capital Federal;Villa del Parque;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Oeste;Comuna 11;other;other;2020;4;4;9999;12;31;2;2851.4062286451126;-34.6046700207;-34.6046700207
833269;-58.395447;-34.5904263;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;;;;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;4;28;2020;5;10;2;3923.8013271736745;-34.5904263;-34.5904263
606936;-58.4081219;-34.6232334;Argentina;Capital Federal;San Cristobal;sin_info;2.0;1.0;1.0;39.0;37.0;;USD;Departamento;Este;Comuna 3;other;other;2019;9;14;2019;9;17;3;0.0;-34.6232334;-34.6232334
692193;-58.4159443747;-34.5981134604;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;37.0;37.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;10;12;2019;10;24;4;4028.3176724417417;-34.5981134604;-34.5981134604
5926;-58.4148855698;-34.5856387136;Argentina;Capital Federal;Recoleta;sin_info;2.0;;2.0;66.0;57.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;7;27;9999;12;31;3;4116.736735495754;-34.5856387136;-34.5856387136
307553;-58.4300380813;-34.5982192139;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;66.0;58.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;1;2;2020;1;16;1;3128.8662553727586;-34.5982192139;-34.5982192139
311943;-58.467629;-34.550238;Argentina;Capital Federal;Nuñez;sin_info;3.0;2.0;2.0;66.0;63.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2020;7;16;2020;9;2;3;0.0;-34.550238;-34.550238
677236;-58.3859133;-34.6201044;Argentina;Capital Federal;Constitución;sin_info;2.0;;1.0;50.0;50.0;;USD;Departamento;Este;Comuna 1;other;other;2019;12;20;2020;5;18;4;0.0;-34.6201044;-34.6201044
863851;-58.363277;-34.604193;Argentina;Capital Federal;Puerto Madero;sin_info;2.0;1.0;1.0;66.0;64.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;8;24;2020;2;9;3;0.0;-34.604193;-34.604193
692313;-58.4558185022;-34.5793262582;Argentina;Capital Federal;Colegiales;sin_info;2.0;1.0;1.0;58.0;50.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;10;12;2019;10;27;4;3620.1489477299046;-34.5793262582;-34.5793262582
693554;-58.4406239;-34.599793;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;70.0;63.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;10;12;2019;10;22;4;3136.0511595221365;-34.599793;-34.599793
49556;-57.961485;-34.906693;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;53.0;54.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;8;18;2019;9;14;3;0.0;-34.906693;-34.906693
718594;-58.455554;-34.620351;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;107.0;62.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;3;27;9999;12;31;1;3287.4493983760863;-34.620351;-34.620351
423582;-58.501446;-34.629101;Argentina;Capital Federal;Monte Castro;sin_info;3.0;2.0;2.0;79.0;58.0;;USD;PH;Oeste;Comuna 10;other;other;2019;9;19;2020;4;19;3;0.0;-34.629101;-34.629101
381539;-58.3794834;-34.6061078;Argentina;Capital Federal;Centro / Microcentro;sin_info;2.0;1.0;1.0;65.0;65.0;;USD;Departamento;other;other;other;other;2020;5;11;2020;5;20;2;0.0;-34.6061078;-34.6061078
738342;-58.462791;-34.6069266;Argentina;Capital Federal;Villa General Mitre;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Oeste;Comuna 11;other;other;2020;1;18;2020;8;28;1;0.0;-34.6069266;-34.6069266
693049;-58.4236273658;-34.5902892427;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;72.0;65.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;10;12;2019;10;19;4;3873.022431225748;-34.5902892427;-34.5902892427
241558;-60.641926;-32.9535785;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;1;31;9999;12;31;1;0.0;-34.6075682;-58.4370894
71685;;;Argentina;Capital Federal;sin_info;sin_info;2.0;2.0;1.0;;;;USD;Departamento;other;other;other;other;2019;12;17;2020;5;27;4;0.0;-34.6075682;-58.4370894
509001;-58.4314157;-34.5701115;Argentina;Capital Federal;Las Cañitas;sin_info;3.0;2.0;2.0;105.0;105.0;;USD;Departamento;other;other;Las Cañitas;other;2019;12;29;2020;2;13;4;0.0;-34.5701115;-34.5701115
214152;-58.4778869511;-34.640062;Argentina;Capital Federal;Floresta;sin_info;2.0;1.0;2.0;;;;USD;Departamento;Oeste;Comuna 10;other;other;2020;6;9;2020;7;17;2;0.0;-34.640062;-34.640062
464669;-58.3976;-34.6105;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;2.0;70.0;67.0;;USD;Departamento;Este;Comuna 3;other;other;2019;7;4;2019;7;9;3;2861.1885614865614;-34.6105;-34.6105
410667;-58.42745;-34.60527;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;40.0;40.0;;USD;PH;Centro;Comuna 5;other;other;2019;10;13;2019;10;27;4;3145.2527349928964;-34.60527;-34.60527
464357;-58.4245255;-34.6111809;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;2.0;89.0;89.0;;USD;PH;Centro;Comuna 5;other;other;2019;7;4;2019;7;9;3;3123.5529113949997;-34.6111809;-34.6111809
864683;-58.4306897;-34.5711396;Argentina;Capital Federal;Palermo;sin_info;3.0;;;135.0;135.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;8;24;2019;12;17;3;3902.1896178093994;-34.5711396;-34.5711396
257337;-58.4027549;-34.5978093;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;2.0;2.0;87.0;87.0;;USD;Departamento;other;other;other;other;2019;8;17;2019;9;11;3;0.0;-34.5978093;-34.5978093
213190;-58.4553328209;-34.574466706;Argentina;Capital Federal;Colegiales;sin_info;3.0;2.0;2.0;71.0;63.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;10;17;2019;11;15;4;3620.1489477299046;-34.574466706;-34.574466706
546993;-58.4808532;-34.5777434;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;;2.0;95.0;84.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;11;14;9999;12;31;4;0.0;-34.5777434;-34.5777434
217430;-58.4317502707;-34.5964570035;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;74.0;70.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;5;4;2020;5;19;2;3051.8708736518493;-34.5964570035;-34.5964570035
53513;-58.448814;-34.555681;Argentina;Capital Federal;Nuñez;sin_info;3.0;;2.0;93.0;93.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2019;9;6;2019;12;17;3;0.0;-34.555681;-34.555681
313384;;;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;32.0;32.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;8;27;2019;9;4;3;3231.277016852641;-34.5983947;-58.4424743
625616;;;Argentina;Capital Federal;sin_info;sin_info;2.0;;1.0;;43.0;;USD;Departamento;other;other;other;other;2019;10;31;9999;12;31;4;0.0;-34.6075682;-58.4370894
284255;-58.484779;-34.658379;Argentina;Capital Federal;Mataderos;sin_info;2.0;1.0;1.0;;;;USD;PH;Oeste;Comuna 9;other;other;2020;5;5;2020;6;9;2;2669.662921348314;-34.658379;-34.658379
590093;-58.4203347;-34.6154925;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 5;other;other;2020;3;10;9999;12;31;1;3128.8662553727586;-34.6154925;-34.6154925
25214;-58.5053886;-34.6034111;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;2.0;1.0;;;;USD;PH;Oeste;Comuna 11;other;other;2020;5;27;9999;12;31;2;3055.437696701247;-34.6034111;-34.6034111
631291;-58.3856565423;-34.5957905865;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;44.0;42.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;2;14;9999;12;31;1;3967.134060204259;-34.5957905865;-34.5957905865
425545;-57.9566764;-34.9280906;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;3.0;;;69.0;59.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;9;19;9999;12;31;3;0.0;-34.9280906;-34.9280906
364218;-58.4316224224;-34.5895216959;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;65.0;57.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;2;9;9999;12;31;1;3834.6405277128156;-34.5895216959;-34.5895216959
63929;-58.3745842;-34.61019135;Argentina;Capital Federal;Monserrat;sin_info;2.0;;1.0;76.0;76.0;;USD;Departamento;Este;Comuna 1;other;other;2020;5;6;2020;9;23;2;0.0;-34.61019135;-34.61019135
704987;-58.3911447;-34.6190737;Argentina;Capital Federal;San Cristobal;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Este;Comuna 3;other;other;2020;2;27;9999;12;31;1;0.0;-34.6190737;-34.6190737
323834;-58.41797;-34.60381;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;46.0;42.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;4;27;2020;5;8;2;3175.9177624488034;-34.60381;-34.60381
653102;-58.4864803;-34.6012702;Argentina;Capital Federal;Villa del Parque;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Oeste;Comuna 11;other;other;2019;11;12;2020;5;14;4;2850.9486088699814;-34.6012702;-34.6012702
20113;-58.4452375;-34.5717303;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;70.0;64.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;8;23;2019;9;4;3;3936.86728916333;-34.5717303;-34.5717303
86155;-58.4592866;-34.5624206;Argentina;Capital Federal;Belgrano;sin_info;3.0;;1.0;77.0;70.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;10;7;9999;12;31;4;3999.4417464053645;-34.5624206;-34.5624206
28212;-58.4302605101;-34.6012356005;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;73.0;55.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;11;11;2019;11;25;4;3145.2527349928964;-34.6012356005;-34.6012356005
527803;-58.4369555;-34.5537167;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;67.0;67.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;3;28;2020;4;3;1;3894.8593746406755;-34.5537167;-34.5537167
542169;-58.4774456;-34.5873714;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;65.0;46.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;5;15;9999;12;31;2;3353.0802504285743;-34.5873714;-34.5873714
536690;-58.462231;-34.559799;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Norte;Comuna 13;other;other;2020;4;24;9999;12;31;2;3900.3552203916724;-34.559799;-34.559799
467468;-58.43893814;-34.58437347;Argentina;Capital Federal;Palermo;sin_info;2.0;;2.0;158.0;69.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;7;13;9999;12;31;3;3575.1415891207776;-34.58437347;-34.58437347
839449;;;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;34.0;34.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;3;7;2020;9;2;1;0.0;-34.9206797;-57.9537638
171853;-58.4363525584;-34.6039149837;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;215.0;95.0;;USD;PH;Centro;Comuna 15;other;other;2020;5;12;2020;5;20;2;3051.8708736518493;-34.6039149837;-34.6039149837
301648;-58.4067702;-34.5932634;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other;other;other;2020;7;14;2020;8;3;3;0.0;-34.5932634;-34.5932634
142043;-58.414926681;-34.6118637365;Argentina;Capital Federal;Once;sin_info;2.0;1.0;1.0;50.0;50.0;;USD;Departamento;other;other;other;other;2019;9;1;2019;9;4;3;0.0;-34.6118637365;-34.6118637365
438511;-58.3671474;-34.6164507;Argentina;Capital Federal;Puerto Madero;sin_info;2.0;1.0;1.0;48.0;44.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;11;16;2019;12;23;4;0.0;-34.6164507;-34.6164507
139082;-58.4327709;-34.6032193;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;1.0;73.0;68.0;;USD;Departamento;other;other;other;other;2019;12;8;2019;12;23;4;0.0;-34.6032193;-34.6032193
719433;-58.459816;-34.544811;Argentina;Capital Federal;Nuñez;sin_info;3.0;2.0;3.0;;;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2020;4;21;9999;12;31;2;0.0;-34.544811;-34.544811
596415;-58.4801359;-34.5732037;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;1.0;70.0;63.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;6;2;2020;6;17;2;3353.0802504285743;-34.5732037;-34.5732037
112513;-58.422716;-34.585488;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;34.0;34.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;11;10;2019;12;14;4;3873.022431225748;-34.585488;-34.585488
138252;-58.406692;-34.5877079;Argentina;Capital Federal;Palermo;sin_info;3.0;;;;56.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;7;15;2019;7;16;3;3902.1896178093994;-34.5877079;-34.5877079
677035;-58.4410464;-34.5749225;Argentina;Capital Federal;Palermo;Palermo Hollywood;2.0;;1.0;46.0;46.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2019;12;20;2020;5;18;4;3873.022431225748;-34.5749225;-34.5749225
145733;-58.0255349094;-34.8932528225;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;Manuel B Gonnet;2.0;;1.0;80.0;80.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;10;30;9999;12;31;4;0.0;-34.8932528225;-34.8932528225
697150;-58.4478721;-34.6410239;Argentina;Capital Federal;Parque Chacabuco;sin_info;3.0;2.0;1.0;73.0;59.0;;USD;Departamento;Centro;Comuna 7;other;other;2020;5;29;2020;6;25;2;2610.667843330651;-34.6410239;-34.6410239
365703;-58.4595466663;-34.6321003022;Argentina;Capital Federal;Flores;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Centro;Comuna 7;other;other;2020;3;31;2020;8;24;1;0.0;-34.6321003022;-34.6321003022
523495;-58.4136916;-34.5807759;Argentina;Capital Federal;Palermo;sin_info;3.0;;3.0;150.0;145.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;9;2;9999;12;31;3;3902.1896178093994;-34.5807759;-34.5807759
899436;-58.4327709;-34.6032193;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;1.0;73.0;68.0;;USD;Departamento;other;other;other;other;2020;7;12;2020;8;13;3;0.0;-34.6032193;-34.6032193
117485;-58.4406027;-34.6159245;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;100.0;71.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;8;9;2019;8;17;3;3395.6591326763664;-34.6159245;-34.6159245
244235;-58.404823;-34.614117;Argentina;Capital Federal;San Cristobal;sin_info;3.0;2.0;1.0;59.0;56.0;;USD;Departamento;Este;Comuna 3;other;other;2019;12;28;2020;4;29;4;0.0;-34.614117;-34.614117
80267;-58.441622;-34.583192;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;49.0;43.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;7;29;2019;11;21;3;3902.1896178093994;-34.583192;-34.583192
638139;-58.440919;-34.613245;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;49.0;38.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;2;21;2020;2;22;1;3287.4493983760863;-34.613245;-34.613245
700781;-57.938116;-34.915902;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;2.0;;1.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;6;24;9999;12;31;2;0.0;-34.915902;-34.915902
985676;-58.3731594;-34.6269083;Argentina;Capital Federal;San Telmo;sin_info;2.0;1.0;1.0;41.0;37.0;;USD;Departamento;Este;Comuna 1;other;other;2019;8;1;2019;8;14;3;0.0;-34.6269083;-34.6269083
261082;;;Argentina;Capital Federal;Pompeya;sin_info;3.0;2.0;1.0;54.0;51.0;;USD;Departamento;other;other;other;other;2020;7;24;2020;9;2;3;0.0;-34.6533298;-58.4166652
613293;-58.4287291;-34.5895267;Argentina;Capital Federal;Palermo;sin_info;3.0;;1.0;115.0;93.0;;USD;PH;Norte;Comuna 14;other;other;2019;9;11;2019;12;27;3;3902.1896178093994;-34.5895267;-34.5895267
853887;-58.4587374;-34.5831444;Argentina;Capital Federal;Villa Ortuzar;sin_info;3.0;2.0;1.0;85.0;56.0;;USD;PH;Centro;Comuna 15;other;other;2020;1;17;2020;2;11;1;0.0;-34.5831444;-34.5831444
78454;-58.513973;-34.644979;Argentina;Capital Federal;Liniers;sin_info;2.0;1.0;1.0;50.0;45.0;;USD;Departamento;Oeste;Comuna 9;other;other;2019;10;28;2019;11;17;4;2705.6073297170537;-34.644979;-34.644979
279782;;;Argentina;Capital Federal;Flores;sin_info;3.0;2.0;2.0;89.0;80.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;8;20;2019;9;4;3;2822.369474862677;-34.6282028;-58.4622184
607294;-58.4296074772;-34.5796790962;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;67.0;61.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;9;14;2019;9;17;3;3902.1896178093994;-34.5796790962;-34.5796790962
542636;-58.4529645;-34.6289206;Argentina;Capital Federal;Flores;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Centro;Comuna 7;other;other;2020;5;15;9999;12;31;2;2792.7372645982923;-34.6289206;-34.6289206
