id;lat;lon;localidad_1;localidad_2;localidad_3;localidad_4;rooms;bedrooms;bathrooms;surface_total;surface_covered;price;currency;property_type;l3_zona;l3_comuna;l3_new;l4_new;start_date_year;start_date_month;start_date_day;end_date_year;end_date_month;end_date_day;quarter_start_date;m2_price_gob
550122;-57.970959;-34.90803;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;50.0;50.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;10;9;2020;1;20;4;0.0
849800;-58.441642454;-34.6248114278;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;;45.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;2;3;9999;12;31;1;3287.4493983760863
959082;-58.5111457;-34.6405024;Argentina;Capital Federal;Mataderos;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Oeste;Comuna 9;other;other;2020;5;30;9999;12;31;2;2669.662921348314
532555;-58.3946732;-34.6168223;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;1.0;62.0;56.0;;USD;PH;Este;Comuna 3;other;other;2020;1;30;2020;6;8;1;2730.644274398216
80026;-57.9651929282;-34.919555468;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;3.0;;2.0;140.0;122.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;7;29;9999;12;31;3;0.0
438711;-58.4577542;-34.5557703;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;2.0;85.0;81.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;11;16;2019;12;23;4;3999.4417464053645
233830;-58.4165578;-34.604847;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;2.0;41.0;39.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;5;16;9999;12;31;2;3175.9177624488034
188381;;;Argentina;Capital Federal;Nuñez;sin_info;3.0;2.0;2.0;61.0;57.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2020;6;20;2020;6;20;2;0.0
782244;-58.3892296;-34.5851614;Argentina;Capital Federal;Recoleta;sin_info;2.0;;1.0;62.0;54.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;7;11;2019;9;7;3;4116.736735495754
241705;-57.9290324;-34.9132257;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;;42.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;1;31;9999;12;31;1;0.0
117498;-58.376459;-34.6235141;Argentina;Capital Federal;San Telmo;sin_info;2.0;;1.0;53.0;46.0;;USD;Departamento;Este;Comuna 1;other;other;2019;8;9;2019;9;7;3;0.0
64516;;;Argentina;Capital Federal;Once;sin_info;3.0;2.0;2.0;88.0;88.0;;USD;Departamento;other;other;other;other;2020;5;6;2020;5;20;2;0.0
257301;-58.367483;-34.63021;Argentina;Capital Federal;Boca;sin_info;3.0;2.0;1.0;56.0;53.0;;USD;Departamento;other;other;other;other;2019;8;17;2019;9;14;3;0.0
547951;-58.362183;-34.635939;Argentina;Capital Federal;Boca;sin_info;3.0;2.0;1.0;126.0;102.0;;USD;PH;other;other;other;other;2019;11;14;2020;1;21;4;0.0
278767;-58.4223828;-34.5893967;Argentina;Capital Federal;Palermo;Palermo Soho;2.0;;1.0;43.0;37.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;8;20;9999;12;31;3;3902.1896178093994
192398;-57.96961975;-34.91358185;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;;1.0;60.0;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;6;5;9999;12;31;2;0.0
256972;-58.4305954;-34.62634659;Argentina;Capital Federal;Flores;sin_info;3.0;;1.0;60.0;60.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;8;17;2019;9;18;3;2822.369474862677
777946;-58.4039324;-34.5986626;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;2.0;2.0;76.0;72.0;;USD;Departamento;other;other;other;other;2020;2;29;2020;4;3;1;0.0
631221;-58.4135461;-34.5810746;Argentina;Capital Federal;Palermo;Palermo Chico;2.0;1.0;1.0;35.0;35.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Chico;2020;2;14;2020;8;16;1;3834.6405277128156
438659;-58.4088481;-34.5814108;Argentina;Capital Federal;Palermo;Palermo Chico;3.0;2.0;2.0;71.0;65.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Chico;2019;11;16;2019;11;21;4;3873.022431225748
98620;-58.419638;-34.6174827;Argentina;Capital Federal;Almagro;sin_info;3.0;;1.0;60.0;50.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;12;25;2020;3;17;4;3145.2527349928964
625784;-58.4682081;-34.561185;Argentina;Capital Federal;Coghlan;sin_info;3.0;;2.0;74.0;70.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;10;31;2019;12;23;4;0.0
185780;-58.4352836;-34.5823027;Argentina;Capital Federal;Palermo;sin_info;2.0;;1.0;61.0;55.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;11;15;2020;8;20;4;3873.022431225748
831547;-58.4116825864;-34.5960179509;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;83.0;83.0;;USD;PH;Norte;Comuna 14;other;other;2020;2;13;2020;2;13;1;3834.6405277128156
135626;-58.4660303;-34.6318009;Argentina;Capital Federal;Flores;sin_info;3.0;;1.0;53.0;53.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;10;22;2020;3;6;4;0.0
258920;-58.435292;-34.6032;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;2.0;60.0;55.0;;USD;Departamento;other;other;other;other;2020;1;4;2020;1;24;1;0.0
775881;-58.4475066;-34.5973853;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;39.0;39.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;2;29;2020;3;15;1;3153.2079320597763
500378;-58.423448;-34.590069;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;73.0;68.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;7;24;2019;8;5;3;3902.1896178093994
208327;-58.4109782;-34.5820098;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;50.0;50.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;27;2020;5;5;1;3834.6405277128156
369302;-58.415384;-34.620926;Argentina;Capital Federal;Boedo;sin_info;2.0;;2.0;;;;USD;Departamento;Centro;Comuna 5;other;other;2020;4;4;2020;4;8;2;0.0
430926;-58.484876;-34.5542524;Argentina;Capital Federal;Saavedra;sin_info;3.0;;;88.0;59.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;10;24;2020;5;20;4;3170.685207021417
447361;-58.4198356;-34.5905277;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;82.0;65.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;4;1;2020;4;3;2;3744.941017688023
412590;-58.406622;-34.6275089;Argentina;Capital Federal;San Cristobal;sin_info;3.0;;2.0;81.0;75.0;;USD;Departamento;Este;Comuna 3;other;other;2019;9;24;2019;12;21;3;0.0
743141;-58.4998386;-34.5955942;Argentina;Capital Federal;Villa Devoto;sin_info;2.0;1.0;1.0;54.0;48.0;;USD;Departamento;Oeste;Comuna 11;other;other;2020;6;30;9999;12;31;2;3055.437696701247
650826;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2019;11;12;2020;5;14;4;0.0
987344;-58.4080956;-34.5894789;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;2.0;1.0;78.0;78.0;;USD;Departamento;other;other;other;other;2019;8;1;2019;8;14;3;0.0
521180;-58.4070088;-34.6083758;Argentina;Capital Federal;Balvanera;sin_info;3.0;;2.0;77.0;72.0;;USD;Departamento;Este;Comuna 3;other;other;2019;8;5;2020;8;19;3;2861.1885614865614
515689;-58.45068741;-34.56139755;Argentina;Capital Federal;Belgrano;sin_info;3.0;;3.0;125.0;114.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;6;13;9999;12;31;2;3900.3552203916724
217419;-58.3715444037;-34.6229652008;Argentina;Capital Federal;San Telmo;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Este;Comuna 1;other;other;2020;5;4;2020;5;4;2;0.0
438360;;;Argentina;Capital Federal;Palermo;Palermo Hollywood;2.0;1.0;2.0;55.0;50.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2019;11;16;2019;12;23;4;3873.022431225748
34772;-58.413915326;-34.5832900339;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;3.0;135.0;125.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;6;7;2020;6;8;2;3744.941017688023
269184;-58.37074;-34.60721;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;48.0;45.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;4;14;2020;4;16;2;3175.9177624488034
332214;;;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;85.0;85.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;5;13;9999;12;31;2;3245.6235781903574
856140;-58.4183483;-34.61664;Argentina;Capital Federal;Almagro;sin_info;2.0;;1.0;;37.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;9;18;2019;10;17;3;3123.5529113949997
883837;-58.4422322;-34.5933706;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;52.0;46.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;4;2;2020;4;3;2;3051.8708736518493
84261;-58.4931198;-34.5769256;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;;1.0;42.0;38.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;8;21;2020;6;5;3;3361.356685278829
738199;-58.4073505;-34.6142825;Argentina;Capital Federal;San Cristobal;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Este;Comuna 3;other;other;2020;1;18;2020;8;13;1;0.0
696748;-58.5291331;-34.6148795;Argentina;Capital Federal;Versalles;sin_info;2.0;1.0;;;;;USD;PH;Oeste;Comuna 10;other;other;2020;5;29;9999;12;31;2;0.0
747258;-58.4073547;-34.5936501;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;78.0;62.0;;USD;PH;Norte;Comuna 2;Recoleta;other;2019;11;1;2019;11;6;4;4028.3176724417417
38908;-58.4429884;-34.5604769;Argentina;Capital Federal;Belgrano;sin_info;3.0;;1.0;80.0;;;USD;Departamento;Norte;Comuna 13;other;other;2019;12;21;2020;5;4;4;3999.4417464053645
575532;-58.4762144;-34.5640303;Argentina;Capital Federal;Belgrano;sin_info;2.0;;1.0;52.0;50.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;8;13;2020;2;21;3;3936.86728916333
816390;-57.9799203;-34.9238336;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;2.0;1.0;1.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;2;18;2020;5;14;1;0.0
50825;-58.490436;-34.5996211;Argentina;Capital Federal;Villa del Parque;sin_info;3.0;;1.0;75.0;71.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;9;9;2019;12;5;3;0.0
178169;-58.480515;-34.5651315;Argentina;Capital Federal;Coghlan;sin_info;2.0;1.0;2.0;67.0;58.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;5;8;2020;6;28;2;3134.8706337661997
81643;-58.4320205;-34.5820305;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;;2.0;81.0;73.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2019;8;16;9999;12;31;3;3902.1896178093994
455497;-58.4607704;-34.5448819;Argentina;Capital Federal;Nuñez;sin_info;3.0;2.0;1.0;74.0;65.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2020;2;17;2020;2;20;1;0.0
577258;-58.4117032;-34.6120994;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;69.0;65.0;;USD;Departamento;Este;Comuna 3;other;other;2019;8;13;2019;8;14;3;2861.1885614865614
416085;-58.4239042;-34.5788813;Argentina;Capital Federal;Palermo;Palermo Soho;2.0;1.0;1.0;33.0;33.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;11;28;2019;12;23;4;3873.022431225748
856479;-58.477388;-34.560254;Argentina;Capital Federal;Coghlan;sin_info;2.0;1.0;1.0;48.0;42.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;9;18;2020;2;12;3;0.0
839136;-58.460137;-34.554533;Argentina;Capital Federal;Nuñez;sin_info;2.0;1.0;1.0;66.0;66.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2020;3;7;2020;8;15;1;0.0
679969;-68.8373851;-32.8873186;Argentina;Capital Federal;sin_info;sin_info;3.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;2;5;9999;12;31;1;0.0
679661;-58.473443;-34.6157049;Argentina;Capital Federal;Villa del Parque;sin_info;3.0;2.0;1.0;;85.0;;USD;PH;Oeste;Comuna 11;other;other;2020;2;5;9999;12;31;1;2872.5376351303466
553872;;;Argentina;Capital Federal;sin_info;sin_info;2.0;;1.0;40.0;35.0;;USD;Departamento;other;other;other;other;2019;10;5;9999;12;31;4;0.0
742935;-58.3762472;-34.5974784;Argentina;Capital Federal;Retiro;sin_info;2.0;1.0;1.0;46.0;46.0;;USD;Departamento;Este;Comuna 1;other;other;2020;6;30;9999;12;31;2;0.0
441335;-58.4117675;-34.5861459;Argentina;Capital Federal;Recoleta;sin_info;3.0;;2.0;83.0;;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;11;27;2020;9;22;4;4028.3176724417417
298987;-58.4403654;-34.620458;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;77.0;61.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;1;26;2020;2;13;1;3287.4493983760863
306449;-58.4979894;-34.6378347857;Argentina;Capital Federal;Villa Luro;sin_info;3.0;2.0;1.0;72.0;62.0;;USD;Departamento;Oeste;Comuna 10;other;other;2019;10;10;2020;6;27;4;2786.7644084934277
313348;-58.4443834744;-34.6105506209;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;8;27;2019;9;4;3;3395.6591326763664
247445;-58.448272;-34.582506;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;50.0;44.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;3;2020;9;2;1;3834.6405277128156
692178;-58.4058378112;-34.589661289;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;2.0;56.0;46.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;10;12;2019;12;23;4;4028.3176724417417
850140;-58.4965966;-34.5766596;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;1.0;;53.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;2;3;2020;8;18;1;3326.1046335961973
464109;-58.371759;-34.639404;Argentina;Capital Federal;Barracas;sin_info;2.0;1.0;1.0;45.0;35.0;;USD;Departamento;Sur;Comuna 4;other;other;2019;7;4;2019;10;8;3;0.0
279894;-58.3859131;-34.5934883;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;103.0;98.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;8;20;2019;9;4;3;4116.736735495754
174672;-58.4402592;-34.6136238;Argentina;Capital Federal;Tribunales;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;6;11;2020;7;17;2;0.0
576855;-58.4250902939;-34.6099131955;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;40.0;40.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;13;2019;8;14;3;3123.5529113949997
247421;-58.409836;-34.602547;Argentina;Capital Federal;Abasto;sin_info;2.0;1.0;1.0;35.0;29.0;;USD;Departamento;other;other;other;other;2020;1;3;2020;1;11;1;0.0
18315;-58.38280487;-34.60846329;Argentina;Capital Federal;San Nicolás;sin_info;3.0;;2.0;82.0;82.0;;USD;Departamento;other;other;other;other;2020;5;1;2020;9;23;2;0.0
64537;-58.416667;-34.5890589;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;69.0;65.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;5;6;2020;6;5;2;3744.941017688023
986762;-58.4245794;-34.6052647;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;45.0;35.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;1;2019;8;13;3;3123.5529113949997
433484;-58.37913895;-34.60571671;Argentina;Capital Federal;Abasto;sin_info;3.0;;2.0;85.0;;;USD;Departamento;other;other;other;other;2019;7;16;2019;10;8;3;0.0
878986;;;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;2.0;;;;USD;Departamento;other;other;other;other;2019;11;13;2020;4;8;4;0.0
260690;-58.4229982;-34.6073339;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;42.0;37.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;7;24;2020;8;14;3;2964.0814193626893
198213;-58.51900101;-34.60636139;Argentina;Capital Federal;Villa Devoto;sin_info;2.0;;2.0;100.0;70.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;7;5;2020;4;26;3;0.0
691765;-58.4550683;-34.5488671;Argentina;Capital Federal;Nuñez;sin_info;2.0;1.0;1.0;47.0;39.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2019;10;12;2019;12;23;4;0.0
420711;-58.4314605;-34.61176;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2020;1;28;2020;8;10;1;3287.4493983760863
464774;-58.3952908;-34.6226428;Argentina;Capital Federal;San Cristobal;sin_info;3.0;2.0;1.0;71.0;68.0;;USD;Departamento;Este;Comuna 3;other;other;2019;7;4;2019;7;9;3;0.0
309640;-58.4207279;-34.5897665;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;40.0;34.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;7;26;9999;12;31;3;3575.1415891207776
567463;-58.4451322;-34.5731184;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Norte;Comuna 13;other;other;2019;12;5;2020;5;14;4;3999.4417464053645
659199;-58.4394812577;-34.5771604024;Argentina;Capital Federal;Palermo;Palermo Hollywood;2.0;1.0;1.0;39.0;39.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2020;1;24;2020;2;11;1;3834.6405277128156
693312;-58.4036607;-34.5943522;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;69.0;69.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;10;12;2019;12;23;4;4028.3176724417417
103922;-58.4496868;-34.5651155;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;57.0;50.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;11;23;2019;12;23;4;3999.4417464053645
567535;-58.4466386;-34.5769761;Argentina;Capital Federal;Colegiales;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Norte;Comuna 13;other;other;2019;12;5;2020;5;14;4;3620.1489477299046
154530;-58.447386;-34.6102436;Argentina;Capital Federal;Caballito;sin_info;2.0;;1.0;41.0;38.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;12;3;2020;3;19;4;3426.100855601055
7562;-58.4158288;-34.5895185;Argentina;Capital Federal;Palermo;sin_info;2.0;;1.0;;;;USD;Departamento;Norte;Comuna 14;other;other;2019;9;16;9999;12;31;3;3902.1896178093994
127205;-58.4058902349;-34.5922988789;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;1.0;1.0;40.0;40.0;;USD;Departamento;other;other;other;other;2020;7;7;2020;8;13;3;0.0
440348;-58.4769;-34.5536;Argentina;Capital Federal;Saavedra;sin_info;3.0;2.0;2.0;80.0;65.0;;USD;PH;Norte;Comuna 12;other;other;2019;11;27;2020;9;2;4;3170.685207021417
692623;-58.472133;-34.5836847;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;2.0;50.0;43.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;10;12;2019;12;23;4;0.0
853862;-58.43173;-34.608628;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;61.0;46.0;;USD;PH;Centro;Comuna 5;other;other;2020;1;17;2020;1;21;1;3128.8662553727586
19581;-58.4147386;-34.629073;Argentina;Capital Federal;Boedo;sin_info;3.0;;2.0;;73.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;23;9999;12;31;3;2668.6621858353296
781771;-58.4636472114;-34.6302435474;Argentina;Capital Federal;Flores;sin_info;3.0;;1.0;85.0;76.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;7;11;9999;12;31;3;2822.369474862677
476386;-58.441151;-34.5942498;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;71.0;68.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;6;4;2020;6;8;2;3051.8708736518493
331441;-58.4040257;-34.613313;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;26.0;26.0;;USD;Departamento;Este;Comuna 3;other;other;2020;5;13;2020;5;20;2;0.0
47084;-58.4506343;-34.5590973;Argentina;Capital Federal;Belgrano;sin_info;2.0;;1.0;47.0;47.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;10;11;2020;2;20;4;3999.4417464053645
32914;-58.4038128;-34.6416956;Argentina;Capital Federal;Parque Patricios;sin_info;3.0;;2.0;63.0;56.0;;USD;PH;Sur;Comuna 4;other;other;2019;9;13;2019;11;12;3;0.0
77193;-58.4376412;-34.5548596;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;3.0;121.0;107.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;6;17;9999;12;31;2;3900.3552203916724
566070;-58.4023524;-34.5943801;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;;2.0;;65.0;;USD;Departamento;other;other;other;other;2019;12;5;2019;12;13;4;0.0
877434;-58.493797;-34.643482;Argentina;Capital Federal;Villa Luro;sin_info;2.0;;1.0;;39.0;;USD;Departamento;Oeste;Comuna 10;other;other;2019;11;13;2020;9;1;4;2786.7644084934277
362572;-58.3873429;-34.5922656;Argentina;Capital Federal;Recoleta;sin_info;3.0;3.0;1.0;117.0;104.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;12;10;2019;12;23;4;4028.3176724417417
976591;-58.4436118;-34.6116813;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2020;3;12;2020;4;8;1;3287.4493983760863
944775;-58.4178871;-34.5856746;Argentina;Capital Federal;Palermo;sin_info;3.0;;1.0;;60.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;3;13;9999;12;31;1;3834.6405277128156
152258;-58.4886936;-34.6057934;Argentina;Capital Federal;Villa del Parque;sin_info;3.0;2.0;1.0;101.0;74.0;;USD;PH;Oeste;Comuna 11;other;other;2019;8;28;2019;9;4;3;0.0
499958;-58.41969;-34.611271;Argentina;Capital Federal;Almagro;sin_info;2.0;1.0;1.0;36.0;36.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;7;24;2019;9;14;3;3123.5529113949997
346714;-58.4118408;-34.5800101;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;3.0;84.0;74.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;7;21;9999;12;31;3;3575.1415891207776
497410;-58.4216263;-34.6115782;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;2.0;96.0;88.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;12;12;2019;12;22;4;3145.2527349928964
307720;-58.4367033;-34.5775231;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;2.0;3.0;101.0;87.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2020;1;2;2020;1;24;1;3834.6405277128156
879076;-58.461856;-34.618986;Argentina;Capital Federal;Flores;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Centro;Comuna 7;other;other;2019;11;13;2020;5;14;4;0.0
963976;-58.414775;-34.624644;Argentina;Capital Federal;Boedo;sin_info;2.0;1.0;1.0;52.0;48.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;9;12;2019;9;13;3;2668.6621858353296
967623;-58.495;-34.577848;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;47.0;42.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;3;16;2020;7;24;1;3326.1046335961973
47118;-58.482086;-34.5489507;Argentina;Capital Federal;Saavedra;sin_info;2.0;1.0;1.0;40.0;37.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;10;11;2020;8;6;4;3170.685207021417
7604;-58.4511767;-34.5765665;Argentina;Capital Federal;Colegiales;sin_info;2.0;;1.0;46.0;46.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;9;16;2019;10;25;3;3585.4745607023
4506;-58.4843341;-34.5755847;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;;2.0;244.0;97.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;10;1;2020;6;5;4;0.0
207816;-58.4592491;-34.5606194;Argentina;Capital Federal;Belgrano;sin_info;3.0;;1.0;110.0;100.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;10;25;9999;12;31;4;3999.4417464053645
340160;-58.476225;-34.563986;Argentina;Capital Federal;Coghlan;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Norte;Comuna 12;other;other;2019;11;20;2020;2;14;4;0.0
638252;-58.378489;-34.6236401;Argentina;Capital Federal;Constitución;sin_info;2.0;1.0;1.0;38.0;35.0;;USD;Departamento;Este;Comuna 1;other;other;2020;2;21;2020;2;22;1;0.0
