id;lat;lon;localidad_1;localidad_2;localidad_3;localidad_4;rooms;bedrooms;bathrooms;surface_total;surface_covered;price;currency;property_type;l3_zona;l3_comuna;l3_new;l4_new;start_date_year;start_date_month;start_date_day;end_date_year;end_date_month;end_date_day
631065;-58.4536823708;-34.5842081216;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;63.0;41.0;;USD;PH;Norte;Comuna 12;other;other;2020;2;14;2020;3;31
88527;-58.478315;-34.638081;Argentina;Capital Federal;Flores;sin_info;3.0;2.0;1.0;56.0;56.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;12;30;2020;1;21
221072;-58.4273033;-34.5949863;Argentina;Capital Federal;Palermo;Palermo Soho;2.0;;1.0;58.0;49.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;10;26;2020;1;16
973719;-58.461015;-34.558451;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;87.0;82.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;3;12;2020;3;25
25110;-58.4475112013;-34.5899760896;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;31.0;31.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;5;27;2020;6;1
942200;-58.46771;-34.5364242;Argentina;Capital Federal;Nuñez;sin_info;3.0;2.0;1.0;102.0;78.0;;USD;PH;Norte;Comuna 13;Nuñez;other;2020;3;13;2020;9;9
303611;-58.4592093;-34.6195103;Argentina;Capital Federal;Flores;sin_info;3.0;2.0;1.0;64.0;59.0;;USD;PH;Centro;Comuna 7;other;other;2020;7;4;2020;8;15
494247;-58.4336216;-34.5712502;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;50.0;46.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;7;20;2020;8;11
114226;-58.4083677;-34.5968135;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;;1.0;55.0;50.0;;USD;Departamento;other;other;other;other;2019;10;21;9999;12;31
944519;-58.4335049682;-34.5984772143;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;63.0;60.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;3;13;2020;3;15
987261;-58.3685402;-34.6147954;Argentina;Capital Federal;San Telmo;sin_info;3.0;2.0;2.0;70.0;70.0;;USD;Departamento;Este;Comuna 1;other;other;2019;8;1;2019;8;14
48685;-58.4370437064;-34.5910697961;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;65.0;65.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;5;31;2020;6;1
464058;-58.4237712;-34.590031;Argentina;Capital Federal;Palermo;Palermo Soho;2.0;1.0;1.0;52.0;48.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;7;4;2019;7;9
176618;-58.4342633;-34.6037853;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;2.0;140.0;130.0;;USD;Departamento;other;other;other;other;2020;6;11;2020;6;16
519257;-57.9445593601;-34.9348283551;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;;1.0;40.0;40.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;12;14;2019;12;28
519248;-58.4581944;-34.5636949;Argentina;Capital Federal;Belgrano;sin_info;3.0;;1.0;64.0;56.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;12;14;2020;2;5
53745;-58.3635147;-34.6096547;Argentina;Capital Federal;Puerto Madero;sin_info;2.0;;1.0;;65.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;9;6;2020;4;9
651411;-58.4385155;-34.5665104;Argentina;Capital Federal;Las Cañitas;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;Las Cañitas;other;2019;11;12;2020;5;14
541841;-58.4304733;-34.6087265;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;2.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2020;5;15;9999;12;31
286927;;;Argentina;Capital Federal;Palermo;Palermo Soho;2.0;1.0;1.0;32.0;28.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;6;23;2020;6;27
536411;-58.3693473;-34.6252748;Argentina;Capital Federal;San Telmo;sin_info;2.0;1.0;1.0;35.0;35.0;;USD;Departamento;Este;Comuna 1;other;other;2020;4;24;2020;5;8
167611;-58.51577;-34.606968;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;2.0;2.0;97.0;88.0;;USD;Departamento;Oeste;Comuna 11;other;other;2020;1;19;2020;4;29
532419;-58.4552998;-34.6221365;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;58.0;47.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;1;30;2020;5;30
1442;-58.4533177535;-34.6509477997;Argentina;Capital Federal;Balvanera;sin_info;2.0;;1.0;54.0;54.0;;USD;Departamento;Este;Comuna 3;other;other;2020;6;21;2020;6;27
315846;-58.4489132;-34.5677867;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;2.0;117.0;102.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;5;21;2020;7;22
577478;-58.4312525568;-34.5991381138;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;63.0;47.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;8;13;2019;8;14
130067;;;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;72.0;64.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;4;20;2020;5;5
416196;-58.467205;-34.607052;Argentina;Capital Federal;Villa General Mitre;sin_info;2.0;1.0;2.0;54.0;52.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;11;28;2019;12;13
519425;-58.465139;-34.564057;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;55.0;46.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;12;14;2019;12;25
141989;-58.40705296;-34.5885765551;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;47.0;40.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;9;1;2019;9;4
542961;-58.4534805;-34.6058091;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2020;5;15;9999;12;31
83060;-58.4854969;-34.5710677;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;1.0;60.0;58.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;12;7;2019;12;18
889205;-57.9462951424;-34.9271131148;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;3;21;9999;12;31
438354;-58.4201224;-34.5880071;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;48.0;43.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;11;16;2019;11;30
738666;-58.469452;-34.555528;Argentina;Capital Federal;Nuñez;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2020;1;18;2020;2;14
255003;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2019;12;19;2020;4;30
141493;-58.4558185022;-34.5793262582;Argentina;Capital Federal;Colegiales;sin_info;2.0;1.0;1.0;58.0;50.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;9;1;2019;9;4
378277;-58.4492993;-34.6081623;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;47.0;47.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;12;27;2020;1;8
114468;-58.3898615;-34.6029095;Argentina;Capital Federal;San Nicolás;sin_info;2.0;1.0;1.0;49.0;49.0;;USD;Departamento;other;other;other;other;2019;10;21;2019;11;13
548311;-58.4071504;-34.5903924;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;11;14;9999;12;31
650877;;;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2019;11;12;2020;8;28
412575;-58.40687;-34.5872214;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;;1.0;165.0;61.0;;USD;Departamento;other;other;other;other;2019;9;24;2019;12;9
183009;-58.39506149;-34.58580399;Argentina;Capital Federal;Recoleta;sin_info;3.0;;4.0;205.0;187.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;6;16;2020;7;27
27980;-58.455897;-34.631922;Argentina;Capital Federal;Flores;sin_info;2.0;1.0;2.0;;;;USD;Departamento;Centro;Comuna 7;other;other;2019;11;11;9999;12;31
672778;-58.3857694;-34.6202481;Argentina;Capital Federal;Constitución;sin_info;2.0;1.0;1.0;67.0;47.0;;USD;PH;Este;Comuna 1;other;other;2019;8;25;2019;9;4
297963;-58.3906817;-34.6086249;Argentina;Capital Federal;Congreso;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;1;26;2020;1;26
659533;-58.400749;-34.5913709;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2020;1;24;2020;5;30
446363;-58.4420597266;-34.6037095045;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;38.0;38.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;4;1;2020;4;3
255015;-55.8935826386;-27.3672674068;Argentina;Capital Federal;sin_info;sin_info;3.0;1.0;2.0;;;;USD;Departamento;other;other;other;other;2019;12;19;2020;8;31
525171;-58.406705;-34.612928;Argentina;Capital Federal;Balvanera;sin_info;2.0;1.0;1.0;28.0;29.0;;USD;Departamento;Este;Comuna 3;other;other;2020;7;9;9999;12;31
311799;-58.433591157;-34.5783131931;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;2.0;1.0;60.0;50.0;;USD;PH;Norte;Comuna 14;other;Palermo Hollywood;2020;7;16;2020;8;13
879016;;;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;3.0;;;;USD;Departamento;other;other;other;other;2019;11;13;2020;5;14
693458;-58.388813;-34.6112627;Argentina;Capital Federal;Tribunales;sin_info;3.0;2.0;1.0;49.0;49.0;;USD;Departamento;other;other;other;other;2019;10;12;2019;12;23
262284;-57.9728561472;-34.9154627167;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;;1.0;56.0;56.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;12;26;2020;6;11
607566;;;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;65.0;65.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;9;14;2019;9;17
547677;-57.9563713;-34.92511;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;2.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;11;14;9999;12;31
615792;-58.3627542;-34.615607;Argentina;Capital Federal;Puerto Madero;sin_info;2.0;1.0;1.0;60.0;57.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;9;11;2019;9;13
261133;-58.4053278;-34.6056598;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;1.0;75.0;75.0;;USD;Departamento;Este;Comuna 3;other;other;2020;7;24;9999;12;31
97531;;;Argentina;Capital Federal;Belgrano;sin_info;3.0;;1.0;83.0;78.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;11;4;9999;12;31
864820;-58.452466;-34.5872608;Argentina;Capital Federal;Chacarita;sin_info;2.0;;1.0;;62.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;8;24;9999;12;31
68833;-58.496205;-34.602578;Argentina;Capital Federal;Villa del Parque;sin_info;2.0;1.0;1.0;40.0;40.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;11;9;2020;1;19
497269;-58.513908;-34.622557;Argentina;Capital Federal;Villa Real;sin_info;2.0;1.0;1.0;45.0;39.0;;USD;Departamento;Oeste;Comuna 10;other;other;2019;12;12;2020;1;16
504199;-58.459977842;-34.606995651;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;46.0;42.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;3;23;2020;3;27
956491;-58.431941;-34.5862105;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;45.0;45.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;5;20;9999;12;31
219798;-58.421648433;-34.5885969931;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;66.0;59.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;12;31;2020;1;16
76879;-58.459977842;-34.606995651;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;46.0;42.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;6;17;2020;6;20
185856;-58.374085;-34.641168;Argentina;Capital Federal;Barracas;sin_info;3.0;;;65.0;65.0;;USD;Departamento;Sur;Comuna 4;other;other;2019;11;15;2020;2;20
497495;-58.482673;-34.572294;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;2.0;89.0;82.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;12;12;2020;1;17
315647;-58.4454984;-34.5972556;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;38.0;35.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;5;21;2020;6;1
984187;-57.9504312;-34.9194298;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;3.0;;1.0;81.0;72.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;8;1;2020;9;3
54036;-58.453367;-34.5715707;Argentina;Capital Federal;Colegiales;sin_info;3.0;;1.0;99.0;61.0;;USD;PH;Norte;Comuna 13;other;other;2019;9;28;2019;10;19
644702;-58.403873;-34.606365;Argentina;Capital Federal;Once;sin_info;3.0;2.0;1.0;117.0;;;USD;Departamento;other;other;other;other;2020;1;10;2020;1;13
275557;-58.4848359;-34.6414166;Argentina;Capital Federal;Floresta;sin_info;3.0;2.0;1.0;;46.0;;USD;Departamento;Oeste;Comuna 10;other;other;2019;8;7;2019;8;9
254773;-58.4299508;-34.5799971;Argentina;Capital Federal;Palermo;Palermo Hollywood;2.0;;1.0;59.0;59.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2019;12;19;2020;1;8
693643;-58.3622582;-34.6134842;Argentina;Capital Federal;Puerto Madero;sin_info;3.0;2.0;2.0;114.0;109.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;10;12;2019;12;23
975553;-58.4868235;-34.5770898;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;1.0;54.0;51.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;3;12;2020;3;15
250229;-58.362279;-34.612788;Argentina;Capital Federal;Puerto Madero;sin_info;2.0;;3.0;;;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2020;1;16;2020;7;6
418981;-58.3922386;-34.5897264;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;;46.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;7;15;9999;12;31
137645;-58.4644209;-34.5533609;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;36.0;34.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;7;15;2020;5;29
553899;-58.4438183;-34.586357;Argentina;Capital Federal;Chacarita;sin_info;2.0;;2.0;87.0;79.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;10;5;2019;11;5
438339;-58.4228373;-34.5730301;Argentina;Capital Federal;Palermo;Palermo Chico;2.0;1.0;1.0;43.0;43.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Chico;2019;11;16;2019;12;23
214006;-58.4851544222;-34.5719901258;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Norte;Comuna 12;other;other;2020;6;9;2020;6;19
190471;-58.4435512;-34.5956916;Argentina;Capital Federal;Chacarita;sin_info;2.0;1.0;1.0;42.0;40.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;5;26;2020;6;1
678853;-58.5030362;-34.6196829;Argentina;Capital Federal;Versalles;sin_info;2.0;1.0;1.0;54.0;50.0;;USD;Departamento;Oeste;Comuna 10;other;other;2020;2;5;2020;6;6
181201;-58.434911;-34.626589;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;98.0;55.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;7;8;2020;7;29
252827;-58.4147416479;-34.5879999464;Argentina;Capital Federal;Palermo;sin_info;2.0;;1.0;41.0;37.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;7;12;2020;5;22
918169;-58.059132;-34.8736629;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;City Bell;2.0;1.0;1.0;;;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;3;18;2020;5;22
742928;-58.4663412;-34.5534131;Argentina;Capital Federal;Nuñez;sin_info;2.0;1.0;1.0;40.0;31.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2020;6;30;9999;12;31
332171;-58.395788;-34.5902194;Argentina;Capital Federal;Recoleta;sin_info;3.0;2.0;1.0;58.0;48.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2020;5;13;2020;6;8
517950;-58.482067;-34.631462;Argentina;Capital Federal;Floresta;sin_info;2.0;1.0;1.0;35.0;35.0;;USD;Departamento;Oeste;Comuna 10;other;other;2019;7;18;2019;7;31
86575;-58.3758235;-34.6288802;Argentina;Capital Federal;San Telmo;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Este;Comuna 1;other;other;2020;2;2;2020;7;3
699528;-58.4523179;-34.5532150804;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;2.0;78.0;64.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;6;24;2020;6;25
541757;-58.4844109;-34.6282465;Argentina;Capital Federal;Floresta;sin_info;2.0;1.0;1.0;45.0;42.0;;USD;Departamento;Oeste;Comuna 10;other;other;2020;5;15;2020;6;15
986000;;;Argentina;Capital Federal;Puerto Madero;sin_info;2.0;1.0;2.0;100.0;91.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;8;1;2019;8;14
110207;-58.435015;-34.5781073;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;73.0;70.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;22;2020;5;5
631286;;;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;54.0;50.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;2;14;9999;12;31
942152;-58.4653392;-34.5849799;Argentina;Capital Federal;Villa Ortuzar;sin_info;2.0;1.0;;;;;USD;Departamento;Centro;Comuna 15;other;other;2020;3;13;2020;5;15
504175;-58.4287258448;-34.5938126478;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;33.0;33.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;3;23;2020;3;27
651488;-58.4429366;-34.6050722;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 15;other;other;2019;11;12;2020;5;14
438647;-58.4245794;-34.6052647;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;45.0;35.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;11;16;2019;11;30
782528;-58.4722717;-34.5776433;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;2.0;104.0;68.0;;USD;Departamento;Norte;Comuna 12;other;other;2019;7;11;2019;7;15
110305;-58.408482;-34.627153;Argentina;Capital Federal;San Cristobal;sin_info;3.0;2.0;1.0;47.0;43.0;;USD;Departamento;Este;Comuna 3;other;other;2020;1;22;2020;6;27
424049;-58.461287;-34.558872;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;59.0;57.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;9;19;2019;12;22
84599;-58.41937;-34.59769;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;70.0;60.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;8;21;2019;9;4
238226;-58.4855039;-34.5885757;Argentina;Capital Federal;Villa Urquiza;sin_info;2.0;1.0;1.0;42.0;42.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;7;1;2020;7;24
841082;-58.444347;-34.585312;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;89.0;66.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;3;7;9999;12;31
387401;-58.4363206731;-34.6036717173;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;1.0;61.0;57.0;;USD;Departamento;other;other;other;other;2019;12;16;2019;12;23
692572;-58.3635201;-34.6031851;Argentina;Capital Federal;Puerto Madero;sin_info;2.0;1.0;2.0;69.0;69.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2019;10;12;2019;12;23
985612;-58.4295917;-34.6272421;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;48.0;42.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;8;1;2019;8;14
298186;-58.4423872;-34.596265;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Centro;Comuna 15;other;other;2020;1;26;2020;1;26
106238;-58.4215259423;-34.6168753426;Argentina;Capital Federal;Almagro;sin_info;3.0;;1.0;;60.0;;USD;Departamento;Centro;Comuna 5;other;other;2019;9;17;2019;12;10
315703;-58.5054258;-34.5917864;Argentina;Capital Federal;Villa Pueyrredón;sin_info;2.0;1.0;1.0;48.0;45.0;;USD;Departamento;other;other;other;other;2020;5;21;9999;12;31
652401;-58.4317465;-34.6045297;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Centro;Comuna 5;other;other;2019;11;12;2020;5;15
950645;-58.439217;-34.618942;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2020;4;23;9999;12;31
210291;;;Argentina;Capital Federal;sin_info;sin_info;2.0;2.0;1.0;;;;USD;Departamento;other;other;other;other;2020;1;27;9999;12;31
377689;-58.4674555;-34.582606;Argentina;Capital Federal;Villa Ortuzar;sin_info;2.0;1.0;1.0;80.0;35.0;;USD;PH;Centro;Comuna 15;other;other;2019;12;27;2020;1;28
849741;-58.4224198;-34.5899668;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;41.0;36.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;2;3;2020;8;10
870345;-58.3633911;-34.6150086;Argentina;Capital Federal;Puerto Madero;sin_info;2.0;1.0;2.0;114.0;96.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2020;3;4;2020;6;15
127061;;;Argentina;Capital Federal;Nuñez;sin_info;2.0;1.0;1.0;35.0;35.0;;USD;Departamento;Norte;Comuna 13;Nuñez;other;2020;7;7;2020;9;21
57872;;;Argentina;Capital Federal;sin_info;sin_info;3.0;2.0;1.0;;;;USD;Departamento;other;other;other;other;2019;12;18;9999;12;31
88419;;;Argentina;Capital Federal;Palermo;Palermo Soho;2.0;1.0;1.0;52.0;46.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;12;30;2020;1;14
985147;-58.408867;-34.595621;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;42.0;40.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;8;1;2019;8;13
726612;;;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;47.0;40.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;4;21;2020;5;5
28068;-58.4842702;-34.554105;Argentina;Capital Federal;Saavedra;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Norte;Comuna 12;other;other;2019;11;11;9999;12;31
61408;-58.4145903;-34.6104156;Argentina;Capital Federal;Almagro;sin_info;3.0;2.0;1.0;71.0;66.0;;USD;Departamento;Centro;Comuna 5;other;other;2020;5;17;2020;5;20
556691;-58.4351927;-34.6280112;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;91.0;81.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;11;29;2020;1;17
631715;-58.4081596;-34.5957741;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;;;95.0;;;USD;Departamento;other;other;other;other;2020;2;14;2020;9;9
387398;-58.3905005;-34.6361749;Argentina;Capital Federal;Parque Patricios;sin_info;3.0;2.0;1.0;;;;USD;Departamento;Sur;Comuna 4;other;other;2019;12;16;2020;6;16
469853;-58.440913;-34.565478;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;69.0;67.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;9;20;2020;1;21
644900;-58.460516;-34.567612;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;43.0;43.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;1;10;2020;1;19
567502;;;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;1.0;83.0;66.0;;USD;Departamento;Este;Comuna 3;other;other;2019;12;5;2020;1;11
512200;-58.5054065;-34.5808009;Argentina;Capital Federal;Villa Pueyrredón;sin_info;2.0;1.0;1.0;;45.0;;USD;PH;other;other;other;other;2020;2;26;9999;12;31
184824;-58.5016501172;-34.6523178156;Argentina;Capital Federal;Mataderos;sin_info;3.0;2.0;1.0;66.0;66.0;;USD;Departamento;Oeste;Comuna 9;other;other;2019;10;19;2020;1;21
159505;;;Argentina;Capital Federal;Flores;sin_info;2.0;1.0;1.0;58.0;55.0;;USD;Departamento;Centro;Comuna 7;other;other;2020;2;10;9999;12;31
775884;-58.4431133;-34.6091881;Argentina;Capital Federal;Parque Centenario;sin_info;2.0;1.0;1.0;37.0;37.0;;USD;Departamento;other;other;other;other;2020;2;29;2020;3;15
